,index,날짜,시가,고가,저가,종가,거래량,거래대금,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch
52,52,2001-03-21,699.3,717.7,697.7,712.7,310873278,1586878015920,-0.11224919320891742,713.14,750.6899999999999,760.1981132075472,99.93830103485992,94.9393224899759,93.7518769933359,43.71978836564472,838.1295767312894,663.2504232687105,703.2333333333332,0,218616451532,0.8256551257757543,45.225142148625594,0
53,53,2001-03-22,715.5,718.6,700.4,706.4,295679044,1470276369850,-0.8918459796149587,711.94,743.385,759.2018518518519,99.22184453746101,95.02478527277252,93.0450838965873,37.5892240297377,818.5634480594754,668.2065519405246,707.4333333333334,209173211693,0,1.060968968345285,51.479133584292526,0
54,54,2001-03-23,714.6,716.2,704.1,706.1,366473985,1471262615650,-0.04248689987253286,710.4,738.6,758.2363636363636,99.3947072072072,95.59978337395071,93.12399587559648,35.81089219776453,810.2217843955291,666.978215604471,708.2666666666668,259561307776,0,1.4406308000152754,59.02698597453817,0
55,55,2001-03-26,716.1,728.1,715.6,727.7,335055030,1450233973880,2.9682561495121647,713.28,734.7,757.6910714285714,102.02164647824137,99.04723016197087,96.04178106889589,32.182195142818266,799.0643902856366,670.3356097143635,719.8000000000001,241172610594,0,1.3966444933806343,58.27499644766128,0
56,56,2001-03-27,730.1,733.8,718.6,718.6,343509159,1481897011550,-1.2663512385193463,714.3,730.005,757.0052631578948,100.6019879602408,98.4376819336854,94.92668478978801,26.60004897106516,783.2050979421304,676.8049020578696,722.4333333333334,248162466766,0,1.3886691970717948,58.1356848731556,0
57,57,2001-03-28,733.9,735.9,704.7,705.8,379189074,1545768648490,-1.81354491357326,712.92,726.235,756.1224137931034,99.00129046737362,97.18617251991435,93.34467370955714,24.19698273926143,774.6289654785229,677.8410345214771,714.7999999999998,0,271044350095,0.9803659935801501,49.504283387931864,0
58,58,2001-03-29,695.4,705.5,687.3,691.4,320115423,1183295002950,-2.082730691350879,709.92,722.425,755.0254237288135,97.3912553527158,95.70543655050697,91.57307532578317,23.324346326935945,769.0736926538718,675.7763073461281,691.3666666666667,0,221317132948,1.0034684510507357,50.08656115969574,0
59,59,2001-03-30,693.3,698.2,667.8,684.3,292828219,1183959591160,-1.0375566272102912,705.5600000000001,720.6450000000001,753.8466666666667,96.98679063438969,94.95660137793224,90.77442804460676,24.83657055315825,770.3181411063166,670.9718588936836,681.8,0,199650279714,1.015598629386493,50.38694780694609,0
60,60,2001-04-02,684.8,689.6,679.6,682.9,257970880,1303124341100,-0.20500805388782797,696.6,717.63,755.9449999999999,98.0333046224519,95.16045873221576,90.33725998584555,25.602633499411027,768.835266998822,666.424733001178,682.4333333333334,176047927541,0,1.3180519149784826,56.860327694201686,0
61,61,2001-04-03,666.1,666.6,655.0,662.4,289320096,1179900888440,-3.0948067632850242,685.3599999999999,713.99,757.5016666666667,96.64993580016343,92.77440860516253,87.4453521554408,28.032929884238566,770.0558597684771,657.9241402315229,661.1666666666666,0,191288803472,1.0058889224606742,50.14679084157487,0
62,62,2001-04-04,643.7,659.5,641.8,643.4,255877997,1026145391840,-2.953061858874728,672.88,708.4849999999999,757.9733333333334,95.61883248127452,90.81349640429931,84.88425274415987,30.562158834602563,769.609317669205,647.3606823307948,642.9666666666667,0,164521022804,1.0794904934019165,51.91129735033977,0
63,63,2001-04-06,676.0,677.7,662.1,665.1,256744693,1197776657940,3.2626672680799946,667.62,702.74,758.6383333333332,99.62253976813157,94.6438227509463,87.67023373017008,27.00353583085583,756.7470716617116,648.7329283382884,667.7333333333332,171436989672,0,1.0404866317377834,50.99208274898873,0
64,64,2001-04-09,656.3,663.7,648.1,648.1,254175132,915764137330,-2.623051998148434,660.38,696.865,758.6066666666666,98.14046458099882,93.00223142215494,85.43294285136787,25.338202382961004,747.541404765922,646.188595234078,650.8333333333334,0,165425648410,1.091719585195999,52.19244457634613,0
65,65,2001-04-10,657.0,659.1,643.5,645.6,291047789,1044076854480,-0.3872366790582404,652.9200000000001,692.98,758.0633333333334,98.87888255835323,93.16286184305463,85.16438819975464,26.975517164934548,746.9310343298691,639.0289656701309,648.6999999999999,0,188802700724,0.8055664770616212,44.61571962570993,0
66,66,2001-04-11,664.9,671.8,661.7,671.8,342756560,1267694998900,3.8999702292348815,654.8,692.2850000000001,758.6,102.59621258399511,97.04095856475293,88.55786976008434,27.349420757839876,746.9838415156798,637.5861584843203,666.1333333333333,228321569834,0,1.0940238590084357,52.24505223767981,0
67,67,2001-04-12,680.8,687.8,675.1,683.2,344186087,1522480842690,1.668618266978936,662.76,690.425,758.7350000000001,103.08407266582171,98.95354310750626,90.04461373206718,26.591171368270533,743.607342736541,637.2426572634589,679.7,233943283333,0,1.1116908985094565,52.64458445571494,0
68,68,2001-04-13,693.4,693.5,682.9,686.2,368322832,1331305398830,0.43719032352083936,666.98,689.115,758.2783333333333,102.88164562655552,99.57699368030009,90.49447542349226,26.092291158398204,741.2995823167964,636.9304176832036,687.5,253221947000,0,1.10716940422924,52.542970774303754,0
69,69,2001-04-16,685.9,693.2,680.7,680.7,304226653,1175113430030,-0.8079917731746732,673.5,687.46,756.87,101.06904231625835,99.01667006080353,89.93618454952635,25.48686761947257,738.4337352389451,636.4862647610549,682.4333333333333,0,207614408895,0.8145388736099642,44.8895796864063,0
70,70,2001-04-17,677.4,685.1,677.1,683.1,308798270,1205629240740,0.35133948177426105,681.0,685.95,755.3033333333334,100.30837004405286,99.58451782199869,90.44048527964482,24.759612699970067,735.4692253999402,636.4307746000599,679.1999999999999,0,209735784983,0.5842429593457394,36.8783686807117,0
71,71,2001-04-18,695.3,721.9,694.3,721.9,446716932,1945576760570,5.37470563789998,691.0200000000001,686.37,754.8333333333334,104.4687563312205,105.17650829727405,95.63700596158091,25.316524663794578,737.0030493275891,635.7369506724109,703.8333333333334,314414267306,0,0.8895797727776231,47.07818032312913,0
72,72,2001-04-19,759.3,767.3,744.1,749.0,447303841,2194992628430,3.6181575433911912,704.1800000000001,688.1850000000001,754.8899999999999,106.36484989633333,108.83701330310889,99.21975387142498,28.415123382487593,745.0152467649752,631.3547532350249,750.8000000000001,335835723822,0,1.2910111621816207,56.351151120200235,0
73,73,2001-04-20,757.6,757.6,734.2,735.0,420636782,2365476322790,-1.9047619047619049,713.9399999999999,689.615,754.2716666666666,102.94982771661485,106.58120835538669,97.44499660820703,30.052520255115034,749.7200405102301,629.5099594897699,742.2666666666668,0,312224662052,1.1900570995202255,54.33909005299134,0
74,74,2001-04-23,736.8,767.1,736.8,758.8,442670509,2558904193820,3.1365313653136475,729.5600000000001,692.25,753.0316666666666,104.00789516969131,109.61357890935355,100.7660147094301,33.66699930354876,759.5839986070976,624.9160013929024,744.1333333333332,329405881430,0,1.2965843054779638,56.45707420299206,0
75,75,2001-04-24,744.3,760.8,743.4,757.2,445258469,2924215648230,-0.21130480718435143,744.3799999999999,693.725,752.3116666666666,101.72223864155407,109.14987927492884,100.6497750267509,35.875631298313365,765.4762625966267,621.9737374033733,748.2999999999998,333186912352,0,1.762175663694326,63.79665445815527,0
76,76,2001-04-25,754.4,773.0,753.1,769.7,421348816,2369096701620,1.6240093542938805,753.94,696.28,751.5766666666666,102.09035201740191,110.54460849083702,102.41137519791728,39.388104001614465,775.0562080032289,617.503791996771,759.0666666666666,319831841265,0,2.324774833882517,69.92277522648814,0
77,77,2001-04-26,783.9,785.5,763.1,763.4,423546673,2502640639390,-0.8252554362064538,756.8199999999999,699.1600000000001,750.5066666666667,100.8694273407151,109.18816865953428,101.7179505400796,42.13112863429953,783.4222572685992,614.897742731401,770.1333333333333,326187411099,0,2.4675594470889908,71.16127307234781,0
78,78,2001-04-27,761.5,765.8,746.9,753.2,304871460,1536566591570,-1.3542219861922373,760.46,702.25,749.0,99.04531467795807,107.25525097899609,100.56074766355141,43.766575807282805,789.7831516145657,614.7168483854343,753.8666666666668,0,229832431312,2.3291461191506295,69.96226767435694,0
79,79,2001-04-30,766.2,789.7,766.2,789.7,366695241,1923785195290,4.622008357604153,766.6400000000001,707.52,748.3783333333333,103.00793071063342,111.61521935775669,105.52149425312956,47.66361958117372,802.8472391623475,612.1927608376525,774.0333333333334,283834339708,0,3.0833444945502384,75.51027102085969,0
80,80,2001-05-02,813.6,820.7,807.0,810.0,484219142,2572072975490,2.506172839506167,777.2,713.875,748.1016666666667,104.22027792074111,113.4652425144458,108.27405366026453,52.441886382626684,818.7587727652534,608.9912272347466,810.1999999999999,392314348848,0,3.254275840595596,76.49423691671106,0
81,81,2001-05-03,813.5,813.5,794.8,799.9,418623397,2938267602590,-1.2626578322290316,783.24,720.75,748.4383333333333,102.12706194780654,110.9816163718349,106.87587265038536,54.31787047217046,829.3857409443409,612.1142590556591,802.7333333333332,0,336042954885,2.229520346599967,69.0356494873055,0
82,82,2001-05-04,785.4,804.8,783.6,804.8,438510583,2922220649410,0.6088469184890628,791.52,728.82,748.565,101.6777845158682,110.42507066216622,107.51237367496475,54.21063791506063,837.2412758301214,620.3987241698787,791.2666666666668,0,346978807308,1.6043376283051318,61.60252076644967,0
83,83,2001-05-07,821.5,830.0,815.9,828.4,489939878,3295818443810,2.8488652824722385,806.5600000000001,736.985,749.4050000000001,102.70779607220788,112.40391595487019,110.54102921651175,56.363325842252415,849.7116516845049,624.2583483154951,821.9333333333334,402697917057,0,2.1171436066081277,67.91934776825586,0
84,84,2001-05-08,823.9,833.4,817.8,822.7,506283018,3282912759850,-0.6928406466512619,813.16,745.7149999999999,749.8166666666667,101.17320084608197,110.32364911527863,109.7201538153771,55.38474305400196,856.4844861080038,634.945513891996,821.4666666666666,0,415894623186,1.8511625460357295,64.92658752864143,0
85,85,2001-05-09,822.6,824.3,795.9,795.9,444126726,2954995871910,-3.3672571931147215,810.3399999999999,753.2299999999999,749.6266666666667,98.21803193721155,105.66493634082552,106.17285048557503,51.117996624939195,855.4659932498782,650.9940067501216,804.8000000000001,0,357433189084,1.3627328308217759,57.676128804957074,0
86,86,2001-05-10,799.7,814.1,796.4,814.1,408821723,2610050889300,2.2355975924333675,813.1800000000001,760.345,749.3433333333334,100.11313608303205,107.0698169909712,108.6417885882306,49.048734894355555,858.4424697887112,662.2475302112889,803.4,0,328447372258,1.0260457298266057,50.642772506147594,0
87,87,2001-05-11,815.0,821.9,812.5,817.2,452013663,2660978342370,0.3793441018110649,815.6600000000001,767.045,748.95,100.18880415859547,106.53872980072879,109.1127578610054,47.06833190608082,861.1816638121616,672.9083361878384,814.9,368345933978,0,1.3678965549622097,57.76842540252103,0
88,88,2001-05-14,821.5,830.2,821.5,829.3,472437409,2503319358040,1.4590618593994826,815.8399999999999,774.2,748.5533333333333,101.64983330064719,107.11702402479979,110.78702920299601,44.961398648407155,864.1227972968144,684.2772027031857,824.1,389335668756,0,1.3976438563663582,58.292387864663716,0
89,89,2001-05-15,834.0,834.8,814.8,814.8,504176587,2621985148710,-1.779577810505646,814.26,780.905,747.57,100.06631788372265,104.34047675453479,108.99313776636302,40.010518025033335,860.9260360500666,700.8839639499333,821.1999999999999,0,414029813244,1.0221884855757244,50.54862555429415,0
90,90,2001-05-16,817.6,825.3,801.2,801.2,425951537,2345678811800,-1.697453819271082,815.3199999999999,786.81,746.5366666666666,98.26816464700978,101.828904055617,107.32225700010272,32.89911053028868,852.6082210605773,721.0117789394226,806.6666666666666,0,343600906513,0.7801272402867542,43.82424034818356,0
91,91,2001-05-17,829.1,833.3,821.9,833.2,517707845,2754696060670,3.8406144983197312,819.1400000000001,792.375,745.875,101.7164343091535,105.15223221328284,111.70772582537289,30.68002736223212,853.7350547244642,731.0149452755358,828.0666666666666,428696609516,0,0.817104001052715,44.96737669276698,0
92,92,2001-05-18,827.0,835.9,822.3,830.3,402633501,2417252836990,-0.34927134770565954,821.76,796.4399999999999,745.105,101.03923286604362,104.25141881372106,111.43395897222538,30.009163512780347,856.4583270255606,736.4216729744393,826.5333333333333,0,332790009693,0.7878446340381634,44.06672811712263,0
93,93,2001-05-21,847.5,852.0,834.9,838.1,429940743,2244037644570,0.9306765302469954,823.5200000000001,801.595,744.865,101.7704488051292,104.5540453720395,112.51703328791123,27.663056782038097,856.9211135640762,746.2688864359238,840.1666666666666,361221880910,0,0.8147600018182679,44.89629488207438,0
94,94,2001-05-22,857.6,858.9,830.6,837.8,510071643,2616586315980,-0.035808068751500145,828.1200000000001,805.5450000000001,745.465,101.16891271796355,104.00412143331532,112.38622872971902,26.859272142035962,859.2635442840719,751.8264557159282,842.0,429480323406,0,0.8276863186206517,45.286015996733155,0
95,95,2001-05-23,836.0,841.7,827.1,828.6,469338838,2178217423320,-1.110306541153745,833.6,809.115,745.8466666666667,99.40019193857965,102.40818672253017,111.09522064410022,24.75818365499956,858.6313673099992,759.5986326900008,830.5666666666666,0,389817194214,0.8124905777408931,44.82729939228648,0
96,96,2001-05-24,817.9,831.4,816.6,830.1,465523719,2108497319730,0.18070112034694613,832.9799999999999,812.135,746.14,99.65425340344308,102.21207065327809,111.25257994478248,23.34050635359175,858.8160127071835,765.4539872928165,821.5333333333333,0,382443252615,0.8027705737503804,44.529824562220504,0
97,97,2001-05-25,836.5,839.0,830.0,834.3,523850074,2198223989480,0.5034160373966118,833.78,815.68,747.025,100.06236657151766,102.28275794429189,111.68300927010475,20.794295776535876,857.2685915530717,774.0914084469282,833.6,436681421686,0,0.8142342286310171,44.88032558207333,0
98,98,2001-05-28,833.1,837.7,830.8,832.2,456140167,1984996994870,-0.25234318673394723,832.6,819.6300000000001,748.1016666666667,99.95195772279605,101.53361882800776,111.24156476058289,14.99607317020927,849.6221463404187,789.6378536595815,832.0333333333334,0,379523823616,0.82434812363621,45.18590026519477,0
99,99,2001-05-29,831.0,838.4,831.0,838.1,516495175,2459093443120,0.7039732728791286,832.6600000000001,822.05,750.0716666666666,100.65332788893424,101.95243598321271,111.73598967209801,13.76679835118032,849.5835967023606,794.5164032976393,833.3666666666667,430429862339,0,1.1064085254782632,52.525828304224675,0
100,100,2001-05-30,832.7,835.2,828.1,832.2,491764598,2171292808200,-0.7089641913001655,833.3800000000001,823.1600000000001,751.5550000000001,99.85840792915596,101.09820690995674,110.73041893141553,13.638467269955258,850.4369345399106,795.8830654600896,831.0,0,408656380938,1.072931131426136,51.75913059340184,0
101,101,2001-05-31,817.3,821.0,809.1,813.5,435280908,1910710087700,-2.2987092808850704,830.0600000000001,823.8399999999999,752.86,98.00496349661469,98.74490192270345,108.05461838854502,12.726243088903013,849.2924861778059,798.3875138221939,813.3000000000001,0,354013962476,0.8239429206692391,45.17372289078646,0
102,102,2001-06-01,818.9,821.4,798.4,801.1,432339942,1993079314140,-1.5478716764448852,823.4200000000001,823.6550000000001,753.6533333333333,97.28935415705229,97.26159617801142,106.29555587007289,13.040603594359425,849.7362071887189,797.5737928112812,806.1333333333333,0,348523638577,0.6222075300695405,38.355606082217356,0
103,103,2001-06-04,801.1,808.5,800.6,803.7,355923160,1650240694750,0.3235037949483666,817.72,822.4200000000001,754.0483333333333,98.28547669128798,97.72379076384328,106.58467958508409,13.719505898727535,849.8590117974552,794.980988202545,801.8000000000001,0,285379189688,0.6470303620644497,39.28466511409283,0
104,104,2001-06-05,806.7,809.6,789.2,789.2,413555726,1955318101320,-1.8373035985808412,807.9399999999999,820.7450000000001,754.4416666666667,97.68052083075477,96.1565407038727,104.60715982017608,15.599678640413286,851.9443572808267,789.5456427191735,795.0333333333334,0,328790587360,0.650015692636847,39.39451579385126,0
105,105,2001-06-07,786.6,790.7,774.1,781.4,409805062,1639051554730,-0.9982083439979611,797.78,820.0199999999999,755.4100000000001,97.94680237659506,95.29035877173729,103.44051574641584,17.081679937103377,854.1833598742066,785.8566401257931,780.6999999999999,0,319934811903,0.46965246576339864,31.95670246567046,0
106,106,2001-06-08,793.8,807.9,793.7,807.7,420716194,2285878913820,3.256159465147959,796.6200000000001,819.7,757.4433333333333,101.39087645301397,98.53604977430767,106.63503980495793,17.257462154093098,854.2149243081863,785.1850756918138,798.4,335899809289,0,0.6236038903405647,38.40862257417716,0
107,107,2001-06-11,798.5,798.9,793.7,795.2,344469514,1667472811640,-1.5719315895372232,795.4399999999999,818.6,758.69,99.96982801971237,97.14146103102858,104.81224215423954,18.10550948424721,854.8110189684944,782.3889810315056,795.8000000000001,0,274128839241,0.47029440060672273,31.98641036874342,0
108,108,2001-06-12,793.3,807.0,793.3,801.2,408851173,1968394948410,0.7488766849725411,794.94,817.195,760.1700000000001,100.78748081616223,98.04269482803983,105.39747688017154,18.320493988971872,853.8359879779438,780.5540120220563,795.9333333333334,325418276963,0,0.4403158063816153,30.57078207645195,0
109,109,2001-06-13,808.7,816.9,808.7,816.8,406849456,1800545886630,1.909892262487746,800.4599999999999,817.295,761.8866666666668,102.04132623741349,99.93943435356879,107.20754617922172,18.312189641701476,853.9193792834029,780.670620716597,811.4,330117648598,0,0.6031512768226897,37.62285478249342,0
110,110,2001-06-14,815.3,821.9,813.3,821.3,402752924,1702855974050,0.5479118470717156,808.44,818.3,763.6866666666666,101.59071792588192,100.3666137113528,107.54410622157428,17.929951419194975,854.1599028383899,782.44009716161,816.6333333333332,328901462835,0,0.8104809210024084,44.76605699626317,0
111,111,2001-06-15,814.6,824.9,813.0,824.9,381490645,1635679651310,0.4364165353376194,811.8799999999999,817.885,765.5433333333333,101.60368527368577,100.85770004340463,107.75353452667605,17.660967220337895,853.2069344406758,782.5630655593242,817.5,311868602287,0,0.7642359878461633,43.31824047978794,0
112,112,2001-06-18,824.9,827.8,816.7,817.6,356549955,1528310652050,-0.8928571428571372,816.36,817.25,767.2916666666666,100.15189377235534,100.04282655246253,106.55661145805051,17.417731437274114,852.0854628745483,782.4145371254517,819.7333333333332,292275883111,0,1.0152986616796946,50.37956313797538,0
113,113,2001-06-19,812.4,814.2,806.8,809.3,388534516,1717577260720,-1.0255776597059272,817.9799999999999,815.8100000000001,769.0066666666667,98.93884936062007,99.20202007820447,105.23965982089449,16.782161582119695,849.3743231642394,782.2456768357607,809.5,0,314518690702,0.7306458102678632,42.218101816845845,0
114,114,2001-06-20,809.1,812.0,781.7,788.3,340116477,1672020901400,-2.6639604211594574,812.28,813.335,770.3766666666667,97.04781602403112,96.92193253702348,102.3265675232462,17.01687320526782,847.3687464105357,779.3012535894644,793.0333333333334,0,269723703476,0.7713311940593623,43.54528371917289,0
115,115,2001-06-21,796.2,800.1,783.1,788.2,291690157,1450882584520,-0.01268713524485017,805.66,811.315,771.3850000000001,97.83283270858676,97.15092165188614,102.1798453431166,17.500444355259337,846.3158887105187,776.3141112894814,789.1666666666666,0,230192148899,0.8116095194888058,44.80046669868588,0
116,116,2001-06-22,787.4,791.5,785.4,786.0,334728958,1521757610610,-0.2798982188295223,797.8799999999999,809.11,772.5083333333333,98.5110542938788,97.14377525923545,101.74647522680446,17.78494040650981,844.6798808130196,773.5401191869804,786.2666666666668,0,263186222043,0.841909203445123,45.708507339580514,0
117,117,2001-06-25,782.9,787.6,776.8,776.8,300024337,1337615809860,-1.184346035015454,789.72,806.235,773.6916666666667,98.36397710580964,96.34907936271682,100.40175349784042,18.14251404269592,842.5200280853919,769.9499719146081,778.8333333333334,0,233668954466,0.8613955587393148,46.276867627358065,0
118,118,2001-06-26,775.6,780.1,742.8,745.3,314326987,1335453515720,-4.226485978800483,776.92,801.8900000000001,774.59,95.93008289141738,92.94292234595765,96.21864470235866,21.661484130520307,845.2129682610407,758.5670317389595,754.5666666666666,0,237180666823,0.8982268889790713,47.31925852457855,0
119,119,2001-06-27,744.8,749.5,733.0,746.0,290094648,1479276664830,0.09383378016086401,768.4599999999999,797.2850000000001,775.6183333333333,97.07727142596883,93.56754485535285,96.18132629665364,23.287206223249438,843.8594124464989,750.7105875535012,741.2666666666668,0,215037492740,0.9444675126406206,48.572038694440174,0
120,120,2001-06-28,747.0,756.2,744.6,747.2,281816761,1267479066340,0.16059957173448144,760.26,793.035,776.69,98.2821666272065,94.22030553506467,96.20311836125094,24.31350664266862,841.6620132853373,744.4079867146627,746.2666666666668,210310454842,0,0.8828327014333353,46.88853665868801,0
121,121,2001-06-29,763.7,768.7,761.1,768.7,293918087,1400405914790,2.7969298816183166,756.8,790.795,778.4616666666667,101.57241014799156,97.20597626439216,98.74603116830843,24.392416314997206,839.5798326299944,742.0101673700055,764.5,224700377511,0,1.1474815225228858,53.433825180242366,0
122,122,2001-07-02,772.0,777.7,766.8,775.6,289290773,1248990242390,0.8896338318720961,756.5600000000001,789.5200000000001,780.6650000000001,102.51665433012582,98.23690343499847,99.35119417419763,24.49166560710922,838.5033312142185,740.5366687857817,771.4666666666667,223178188343,0,1.0895061146277212,52.141800734659924,0
123,123,2001-07-03,778.3,781.1,773.8,776.5,304579726,1340119925380,0.11590470057952057,762.8,788.1600000000001,782.5216666666668,101.79601468274777,98.52060495330896,99.23047924125635,24.41790542333816,836.9958108466764,739.3241891533238,776.1999999999999,236414783321,0,1.0363717530606964,50.89305287715834,0
124,124,2001-07-04,776.2,777.4,765.6,774.9,306541705,1235520782080,-0.206478255258746,768.58,787.4449999999999,784.6350000000001,100.82229566213014,98.40687286096173,98.75929572348925,24.594575246970134,836.6341504939402,738.2558495060597,772.2333333333335,0,236721722657,0.7492881257540562,42.833888524285534,0
125,125,2001-07-05,774.2,778.8,767.2,767.2,320103170,1243533576600,-1.0036496350364874,772.58,786.7349999999999,786.6616666666666,99.30363198633151,97.51695297654231,97.52604359773474,24.980208481704103,836.6954169634081,736.7745830365917,769.5333333333334,0,246330059420,0.5283098898340817,34.56824387176064,0
126,126,2001-07-06,754.6,754.6,740.8,740.8,289794162,1192944345810,-3.563714902807788,767.0,783.3900000000001,787.8116666666667,96.58409387222946,94.56337201138639,94.03262624104322,26.460415320763456,836.310830641527,730.4691693584732,745.4,0,216012568354,0.36328022921365344,26.647509545648973,0
127,127,2001-07-09,719.3,719.5,694.3,701.2,286823989,1164755981540,-5.647461494580706,752.12,778.6899999999999,788.1116666666666,93.22980375472,90.04867148672773,88.97216342015832,32.01713192717338,842.7242638543466,714.6557361456532,704.9333333333334,0,202191790645,0.3806427323902252,27.569966035401563,0
128,128,2001-07-10,709.7,713.4,701.4,706.7,302152811,1161796194660,0.7782651761709353,738.1600000000001,773.9649999999999,788.4533333333334,95.73805137097648,91.30903852241381,89.63117664964318,35.322711867637295,844.6104237352745,703.3195762647254,705.9333333333334,213299741045,0,0.5325123907349243,34.74767277278295,0
129,129,2001-07-11,681.2,693.5,671.7,680.7,349991372,1387485747210,-3.8195974731893636,719.32,767.1600000000001,788.4533333333334,94.63104042707002,88.72986078523385,86.33358135759461,39.49919919241417,846.1583983848284,688.1616016151718,677.8666666666667,0,237247484699,0.5307126708668857,34.67095301212396,0
130,130,2001-07-12,699.4,721.6,697.9,721.6,369384855,1572177350890,5.6679600886917925,710.2,762.175,789.0949999999999,101.60518163897494,94.67641945747368,91.44653051913903,38.58764289523821,839.3502857904764,684.9997142095235,706.3000000000001,260896523086,0,0.7502779082813447,42.86621597241476,0
131,131,2001-07-13,736.6,737.0,695.8,695.8,406618343,1703255088900,-3.7079620580626713,701.2,755.72,788.6600000000001,99.22989161437535,92.07113745831789,88.22559784951689,38.33988715904516,832.3997743180903,679.0402256819098,709.4,288455052524,0,1.0418258780053502,51.02422734611949,0
132,132,2001-07-16,702.6,708.9,693.0,701.7,292652819,1139026414690,0.8408151631751589,701.3,749.925,787.8716666666667,100.05703693141311,93.56935693569358,89.06272806696522,37.23776909762867,824.4005381952572,675.4494618047427,699.1,0,204593585762,1.063614792817925,51.54134369067633,0
133,133,2001-07-18,703.3,706.0,680.3,680.3,300426135,1105865311570,-3.1456710274878867,696.0200000000001,743.475,786.9600000000002,97.74144421137322,91.50274050909579,86.44657924163869,37.58259500577763,818.6401900115553,668.3098099884447,687.9666666666666,0,206683166675,1.0693483695954358,51.6756088683365,0
134,134,2001-07-19,667.6,683.8,667.0,683.8,285140877,1254096143430,0.5118455688797895,696.64,738.25,785.7099999999999,98.15686724850711,92.62444971215712,87.02956561581246,38.28039899698403,814.8107979939681,661.6892020060319,672.8,0,191842782045,0.8308023795552212,45.37914025199476,0
135,135,2001-07-20,677.6,681.9,670.8,670.8,267930116,1240927446690,-1.937984496124031,686.4799999999999,732.38,784.2700000000001,97.71588392961193,91.59179660831808,85.53176839608807,39.20778118260489,810.7955623652098,653.9644376347902,673.0666666666667,180334830075,0,0.8053287016388956,44.608425097757,0
136,136,2001-07-23,668.3,673.3,638.3,641.4,261556586,1051064309660,-4.583723105706264,675.5999999999999,725.15,782.1316666666667,94.9378330373002,88.45066537957665,82.00665275880658,42.03040879122821,809.2108175824565,641.0891824175435,649.3333333333334,0,169837409842,0.6170155683566706,38.15767642755146,0
137,137,2001-07-24,631.4,646.8,612.8,645.3,337276325,1437229983240,0.6043700604370026,664.3199999999999,718.575,780.1633333333333,97.13692196531792,89.80273457885397,82.71344889318048,43.77468476546281,806.1243695309256,631.0256304690745,629.8333333333333,0,212427872029,0.4439904319010222,30.747463562934144,0
138,138,2001-07-25,633.1,653.1,632.2,641.0,371681129,1340311771650,-0.6708268330733158,656.46,713.3599999999999,778.2933333333333,97.64494409408037,89.85645396433779,82.35969300349483,46.548202520554796,806.4564050411095,620.2635949588903,635.4333333333334,236178578737,0,0.624833361727329,38.455227252539956,0
139,139,2001-07-26,651.7,657.5,648.3,652.4,353658084,1261927978730,1.7473942366646196,650.18,708.68,776.005,100.3414439078409,92.05847491110232,84.07162324985019,47.782771614440044,804.24554322888,613.1144567711199,650.8000000000001,230160681067,0,0.8589065815303004,46.2049352056856,0
140,140,2001-07-27,665.0,675.0,664.3,674.6,352359244,1206460540220,3.2908390157130216,650.9399999999999,705.05,773.7483333333333,103.63474360156084,95.6811573647259,87.18597132142449,47.45900724226004,799.96801448452,610.1319855154799,667.9666666666667,235364229683,0,1.1543106589797585,53.581439342012935,0
141,141,2001-07-30,677.1,677.9,669.1,669.8,322369668,1071692304470,-0.7166318303971437,656.62,700.105,771.58,102.00724924613931,95.6713635811771,86.80888566318463,45.59372619583626,791.2924523916726,608.9175476083275,672.0,216632416896,0,1.522389071114387,60.35504548240839,0
142,142,2001-07-31,669.1,680.9,669.1,680.9,387344326,1299042168990,1.6301953297106806,663.74,695.37,769.515,102.58534968511765,97.91909343227346,88.48430504928429,42.12631506614908,779.6226301322981,611.1173698677019,673.0333333333333,260695642875,0,1.5611545296984755,60.95510878378237,0
143,143,2001-08-01,687.4,705.8,687.1,704.4,442717642,1780919342180,3.336172629187961,676.42,691.765,767.4483333333333,104.13648325005174,101.82648731867036,91.78468040193803,37.66713316742402,767.099266334848,616.4307336651519,692.9666666666667,306788568651,0,2.248366817538141,69.21529937441376,0
144,144,2001-08-02,709.4,715.3,698.5,707.2,413576247,1470693742130,0.39592760180996434,687.3799999999999,688.38,765.5233333333333,102.88341237743317,102.73395508294838,92.38124681590372,32.48893900844651,753.357878016893,623.402121983107,705.0333333333334,291585040009,0,2.2795105051754043,69.50764455787237,0
145,145,2001-08-03,712.1,714.0,700.2,705.8,357430391,1274985877670,-0.19835647492208713,693.62,685.3100000000001,764.0216666666666,101.75600472881403,102.98988778800833,92.37957911315779,27.10356162262435,739.5171232452487,631.1028767547514,706.0333333333334,252357770392,0,2.2428778297647973,69.16319230957495,0
146,146,2001-08-06,703.0,722.1,701.4,718.0,309392631,1235816399190,1.699164345403906,703.26,684.17,762.42,102.0959531325541,104.9446774924361,94.1738149576349,25.048334328481694,734.2666686569634,634.0733313430366,707.4666666666667,218884973344,0,3.1109247088884997,75.6745727345034,0
